task_id,task_slug,model,provider_model_raw,n_rows_csv,log_mean_score,log_completion_count,log_completion_total,log_parse_failures,budget_failure,other_failure,run_state,run_start,run_end,run_num_requests,run_result_value,task_version
t09,t09-msv_behavioral_pi,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,25,0.3,25,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T16:41:53.028975Z,2026-04-21T19:12:17.020033Z,51,0.0938,1
t09,t09-msv_behavioral_pi,gemma-4-31b-it,google_gemma-4-31b,11,0.3,11,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:16:15.277111Z,2026-04-16T01:42:24.883890Z,22,0.0412,1
t09,t09-msv_behavioral_pi,glm-5,zai_glm-5,11,0.3,11,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T04:12:29.823710Z,2026-04-20T04:44:10.529411Z,22,0.0412,1
t09,t09-msv_behavioral_pi,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,80,0.95,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T17:14:53.178338Z,2026-04-15T17:19:43.182540Z,160,0.95,1
t09,t09-msv_behavioral_pi,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,80,0.2962,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:07:14.195120Z,2026-04-22T05:11:10.408345Z,160,0.2962,1
t09,t09-msv_behavioral_pi,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,80,0.2825,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:07:19.245798Z,2026-04-22T05:10:40.431127Z,160,0.2825,1
t09,t09-msv_behavioral_pi,gpt-oss-20b,openai_gpt-oss-20b,80,0.2975,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:07:20.676968Z,2026-04-22T05:24:36.695967Z,160,0.2975,1
t09,t09-msv_behavioral_pi,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,75,1.0,75,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:14:49.441984Z,2026-04-21T00:16:49.300291Z,151,0.9375,1
t09,t09-msv_behavioral_pi,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,80,0.33,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T03:55:58.843866Z,2026-04-20T03:58:51.706203Z,160,0.33,1
t09,t09-msv_behavioral_pi,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,63,0.3032,63,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T00:14:59.432873Z,2026-04-21T00:16:53.191164Z,127,0.2388,1
t09,t09-msv_behavioral_pi,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,43,0.3,43,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T05:36:27.990604Z,2026-04-22T06:49:48.659352Z,87,0.1613,1
t10,t10-msv_dpp_sequence,claude-haiku-4-5-20251001,anthropic_claude-haiku-4-520251001,10,0.525,10,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': '{""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""prompt is too long: 200460 tokens > 200000 maximum""},""request_id"":""r",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T18:58:03.228859Z,2026-04-16T19:09:59.839233Z,51,0.0656,1
t10,t10-msv_dpp_sequence,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,11,0.7136,11,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-20T21:32:21.144204Z,2026-04-20T21:50:46.470947Z,57,0.0981,1
t10,t10-msv_dpp_sequence,claude-opus-4-6-default,anthropic_claude-opus-4-6default,6,0.9,6,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T09:34:47.432585Z,2026-04-21T09:45:19.524156Z,31,0.0675,1
t10,t10-msv_dpp_sequence,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,6,0.6417,6,80,,False,"[prompt failure] InternalServerError: Error code: 503 - {'message': 'Could not reach model, even after multiple retries. Try again later.', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T04:34:55.760113Z,2026-04-17T04:56:34.327664Z,34,0.0481,1
t10,t10-msv_dpp_sequence,deepseek-v3.2,deepseek-ai_deepseek-v3.2,2,0.925,2,80,,False,"[prompt failure] InternalServerError: Error code: 503 - {'message': 'Could not reach model, even after multiple retries. Try again later.', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T10:22:30.962697Z,2026-04-17T10:29:38.638512Z,10,0.0231,1
t10,t10-msv_dpp_sequence,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,55,0.4409,55,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (1057458) exceeds the maximum number of tokens allowed (1048575).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T21:56:34.085497Z,2026-04-16T22:37:54.416912Z,276,0.3031,1
t10,t10-msv_dpp_sequence,gemini-2.5-flash,google_gemini-2.5-flash,15,0.8367,15,80,,False,"[prompt failure] InternalServerError: Error code: 503 - {'message': 'Could not reach model, even after multiple retries. Try again later.', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T19:37:58.314411Z,2026-04-16T20:04:57.303848Z,78,0.1569,1
t10,t10-msv_dpp_sequence,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,25,0.866,25,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T22:44:13.870672Z,2026-04-17T23:36:10.845735Z,129,0.2706,1
t10,t10-msv_dpp_sequence,gemma-3-12b-it,google_gemma-3-12b,4,0.425,4,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33720) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T14:37:05.139887Z,2026-04-17T14:46:49.103585Z,21,0.0213,1
t10,t10-msv_dpp_sequence,gemma-3-1b-it,google_gemma-3-1b,6,0.4417,6,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33844) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:38.097409Z,2026-04-15T02:25:51.083307Z,33,0.0331,1
t10,t10-msv_dpp_sequence,gemma-3-27b-it,google_gemma-3-27b,23,0.5,23,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (131096) exceeds the maximum number of tokens allowed (131072).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T21:09:16.816188Z,2026-04-17T21:27:59.909243Z,119,0.1437,1
t10,t10-msv_dpp_sequence,gemma-3-4b-it,google_gemma-3-4b,5,0.0,5,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (33798) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T10:17:37.315542Z,2026-04-19T10:22:03.173565Z,26,,1
t10,t10-msv_dpp_sequence,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,4,1.0,4,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T08:35:33.448153Z,2026-04-19T09:03:33.634315Z,20,0.05,1
t10,t10-msv_dpp_sequence,gemma-4-31b-it,google_gemma-4-31b,5,0.85,5,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:16:49.701856Z,2026-04-16T01:50:59.875770Z,27,0.0531,1
t10,t10-msv_dpp_sequence,glm-5,zai_glm-5,14,0.7286,14,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T12:28:04.620888Z,2026-04-18T13:38:14.796229Z,73,0.1275,1
t10,t10-msv_dpp_sequence,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,68,0.7265,68,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T17:31:13.504530Z,2026-04-15T18:21:12.078687Z,341,0.6175,1
t10,t10-msv_dpp_sequence,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,55,0.56,55,80,,False,context_length,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T21:08:54.298180Z,2026-04-17T21:43:07.054193Z,277,0.385,1
t10,t10-msv_dpp_sequence,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,46,0.3913,46,80,,False,context_length,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T22:05:37.343342Z,2026-04-18T22:35:25.179165Z,232,0.225,1
t10,t10-msv_dpp_sequence,gpt-oss-20b,openai_gpt-oss-20b,32,0.4203,32,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': '[{""error"":{""code"":400,""message"":""The input (131515 tokens) is longer than the model\'s context length (131072 tokens)."",""status"":""INVAL",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T22:07:18.778428Z,2026-04-18T22:18:24.472655Z,161,0.1681,1
t10,t10-msv_dpp_sequence,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,16,0.7281,16,80,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': '[{""error"":{""code"":400,""message"":""The input (264653 tokens) is longer than the model\'s context length (262144 tokens)."",""status"":""INVAL",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T22:57:32.496496Z,2026-04-18T23:12:47.102358Z,81,0.1456,1
t10,t10-msv_dpp_sequence,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,80,0.4569,80,80,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:53:47.559021Z,2026-04-19T04:07:59.613220Z,400,0.4569,1
t10,t10-msv_dpp_sequence,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,7,0.65,7,80,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-21T19:44:57.229813Z,2026-04-21T19:49:03.766783Z,37,0.0569,1
t10,t10-msv_dpp_sequence,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,2,0.85,2,80,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-22T04:32:34.905318Z,2026-04-22T04:41:37.036757Z,13,0.0213,1
t11,t11-msv_mc_binary_pairs,claude-haiku-4-5-20251001,anthropic_claude-claude-haiku-4-520251001,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T19:16:52.495789Z,2026-04-16T19:20:01.932211Z,160,0.5,1
t11,t11-msv_mc_binary_pairs,claude-opus-4-1-20250805,anthropic_claude-opus-4-120250805,63,,63,160,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T04:55:10.029651Z,2026-04-17T04:57:24.899258Z,63,0.2021,1
t11,t11-msv_mc_binary_pairs,claude-opus-4-6-default,anthropic_claude-opus-4-6default,34,,34,160,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T04:56:02.282917Z,2026-04-17T05:01:52.069826Z,34,0.1062,1
t11,t11-msv_mc_binary_pairs,deepseek-r1-0528,deepseek-ai_deepseek-r1-0528,23,,23,160,,False,"[prompt failure] InternalServerError: Error code: 503 - {'message': 'Could not reach model, even after multiple retries. Try again later.', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T03:50:43.758576Z,2026-04-17T04:05:50.924798Z,23,0.0808,1
t11,t11-msv_mc_binary_pairs,deepseek-v3.2,deepseek-ai_deepseek-v3.2,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T03:51:10.344829Z,2026-04-17T03:56:31.616790Z,160,0.6721,1
t11,t11-msv_mc_binary_pairs,gemini-2.0-flash-lite-001,google_gemini-2.0-flash-lite,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T19:12:38.210937Z,2026-04-15T19:15:28.773809Z,160,0.5866,1
t11,t11-msv_mc_binary_pairs,gemini-2.5-flash,google_gemini-2.5-flash,84,,84,160,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-14T23:43:22.096959Z,2026-04-15T00:08:07.479095Z,84,0.2963,1
t11,t11-msv_mc_binary_pairs,gemini-3.1-pro-preview,google_gemini-3.1-pro-preview,63,,63,160,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T04:56:01.240470Z,2026-04-17T05:09:53.707650Z,63,0.1969,1
t11,t11-msv_mc_binary_pairs,gemma-3-12b-it,google_gemma-3-12b,124,,124,160,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32877) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T03:25:50.264012Z,2026-04-17T03:34:36.173945Z,124,0.3732,1
t11,t11-msv_mc_binary_pairs,gemma-3-1b-it,google_gemma-3-1b,124,,124,160,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32966) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T02:21:38.757360Z,2026-04-15T02:24:11.381376Z,124,0.3875,1
t11,t11-msv_mc_binary_pairs,gemma-3-27b-it,google_gemma-3-27b,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T19:56:21.030288Z,2026-04-17T20:03:18.395562Z,160,0.5111,1
t11,t11-msv_mc_binary_pairs,gemma-3-4b-it,google_gemma-3-4b,124,,124,160,,False,"[prompt failure] BadRequestError: Error code: 400 - {'message': 'The input token count (32877) exceeds the maximum number of tokens allowed (32768).', 'type': 'invalid_request_error'}",BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T17:01:18.885968Z,2026-04-18T17:05:29.335163Z,124,0.345,1
t11,t11-msv_mc_binary_pairs,gemma-4-26b-a4b-it,google_gemma-4-26b-a4b,85,,85,160,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:42.866357Z,2026-04-19T06:24:53.674320Z,85,0.2629,1
t11,t11-msv_mc_binary_pairs,gemma-4-31b-it,google_gemma-4-31b,54,,54,160,,True,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-16T01:17:04.012402Z,2026-04-16T01:43:21.543450Z,54,0.1688,1
t11,t11-msv_mc_binary_pairs,glm-5,zai_glm-5,56,,56,160,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T03:28:18.587644Z,2026-04-18T04:26:49.790627Z,56,0.175,1
t11,t11-msv_mc_binary_pairs,gpt-5.4-2026-03-05,openai_gpt-5.4-2026-03-05,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-15T17:00:21.230736Z,2026-04-15T17:04:39.018205Z,160,0.5052,1
t11,t11-msv_mc_binary_pairs,gpt-5.4-mini-2026-03-17,openai_gpt-5.4-mini-2026-03-17,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-17T20:36:24.450708Z,2026-04-17T20:39:37.029907Z,160,0.6148,1
t11,t11-msv_mc_binary_pairs,gpt-5.4-nano-2026-03-17,openai_gpt-5.4-nano-2026-03-17,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T20:13:07.227253Z,2026-04-18T20:15:46.231474Z,160,0.591,1
t11,t11-msv_mc_binary_pairs,gpt-oss-20b,openai_gpt-oss-20b,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T21:27:00.663403Z,2026-04-18T21:39:24.820062Z,160,0.4566,1
t11,t11-msv_mc_binary_pairs,qwen3-235b-a22b-instruct-2507,qwen_qwen3-235b-a22b-instruct-2507,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-18T03:29:59.527301Z,2026-04-18T03:31:32.927590Z,160,0.5,1
t11,t11-msv_mc_binary_pairs,qwen3-coder-480b-a35b-instruct,qwen_qwen3-coder-480b-a35b-instruct,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:49.517618Z,2026-04-19T03:44:41.226776Z,160,0.579,1
t11,t11-msv_mc_binary_pairs,qwen3-next-80b-a3b-instruct,qwen_qwen3-next-80b-a3b-instruct,160,,160,160,,False,,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:41:28.882431Z,2026-04-19T03:43:40.039579Z,160,0.6166,1
t11,t11-msv_mc_binary_pairs,qwen3-next-80b-a3b-thinking,qwen_qwen3-next-80b-a3b-thinking,141,,141,160,,False,[prompt failure] TypeError: 'NoneType' object is not subscriptable,BENCHMARK_TASK_RUN_STATE_COMPLETED,2026-04-19T03:42:55.707093Z,2026-04-19T04:35:31.561375Z,141,0.4362,1
