split_idx,spearman_rho,kendall_tau,pearson_r
977,0.8324385751933584,0.7102413370028141,0.8271895829841535
978,0.8798569237774263,0.7153171952379451,0.8531652124912726
979,0.6744245485024899,0.5341408537201617,0.6935951283102977
980,0.8910351659237246,0.7550200803212852,0.8764689468816372
981,0.8362197955876761,0.676005408064897,0.8183322159768346
982,0.9126872362099618,0.753814425162496,0.8899797185848176
983,0.9296212549462973,0.799126637554585,0.9157820712928463
984,0.8778971170152627,0.7336244541484715,0.8260941524179257
985,0.8107842944425723,0.698615319449401,0.8292422811982746
986,0.84398018891426,0.6884678643944028,0.8211880892595326
987,0.8612416785827917,0.7065882338893823,0.8556870965656213
988,0.8333342560129647,0.6747598671453333,0.8776839038007483
989,0.8997283447643594,0.7550444365934397,0.8642337743399151
990,0.8733300346363188,0.7280000000000001,0.884443858123583
991,0.9069311375999216,0.7735610742779737,0.854741694909857
992,0.9140457840511975,0.77667410930504,0.9101134667660911
993,0.7746678285295919,0.6477039576553706,0.7648878575908459
994,0.8593325355306738,0.6799218208097194,0.8432774021966019
995,0.755445914834869,0.6132375355675128,0.7425210274057219
996,0.8409155464275065,0.6971694105549096,0.7893728217939411
997,0.7308670158714075,0.5553158401204902,0.7827369828995697
998,0.8725565383980841,0.768006144073729,0.8335219221397628
999,0.8763600395647874,0.7330677290836654,0.8771365680368358
