model,question_id,ans_neutral,ans_affective,conf_shift,answer_flip,score,raw_response_neutral,raw_response_affective
gemma-3-27b-it,gpqa_104,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_106,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_110,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_113,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_114,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_116,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_117,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_118,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_119,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_125,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_127,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_129,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_131,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_134,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_135,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_137,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_146,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_148,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_149,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_156,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_157,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_164,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_165,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_168,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_169,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_170,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_173,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_175,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_180,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_184,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-27b-it,gpqa_188,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-3-4b-it,gpqa_000,A,A,0.3333333333333333,0.0,0.8095,"```json
{""answer"": ""A"", ""confidence"": 3}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_002,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_007,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_009,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_010,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_012,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_013,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_018,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_019,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_022,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_023,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_025,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_026,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_028,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_035,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_040,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_042,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_046,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_049,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_052,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_053,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_054,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_055,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_057,D,A,0.0,1.0,0.5714,"```json
{""answer"": ""D"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_059,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_061,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_064,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_065,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_069,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_073,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_074,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_075,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_076,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_078,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_080,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_082,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_083,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_084,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 8}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_087,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_088,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_090,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_094,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_097,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_098,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_099,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_100,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_101,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_102,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_103,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 9}
```","```json
{""answer"": ""B"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_104,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_106,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_110,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_113,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_114,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-3-4b-it,gpqa_116,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 9}
```","```json
{""answer"": ""A"", ""confidence"": 9}
```"
gemma-4-26b-a4b-it,gpqa_000,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
gemma-4-26b-a4b-it,gpqa_002,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-26b-a4b-it,gpqa_007,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-26b-a4b-it,gpqa_009,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-26b-a4b-it,gpqa_010,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_000,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_002,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_007,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_009,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_010,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_012,C,A,0.0,1.0,0.5714,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_013,C,C,0.0,0.0,1.0,"```json
{""answer"": ""C"", ""confidence"": 5}
```","```json
{""answer"": ""C"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_018,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_019,D,D,0.0,0.0,1.0,"```json
{""answer"": ""D"", ""confidence"": 5}
```","```json
{""answer"": ""D"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_022,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_023,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_025,B,B,0.0,0.0,1.0,"```json
{""answer"": ""B"", ""confidence"": 5}
```","```json
{""answer"": ""B"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_026,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
gemma-4-31b-it,gpqa_028,A,A,0.0,0.0,1.0,"```json
{""answer"": ""A"", ""confidence"": 5}
```","```json
{""answer"": ""A"", ""confidence"": 5}
```"
glm-5,gpqa_000,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
glm-5,gpqa_002,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
glm-5,gpqa_007,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
glm-5,gpqa_009,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
glm-5,gpqa_010,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
glm-5,gpqa_012,C,C,0.0,0.0,1.0,"{""answer"": ""C"", ""confidence"": 5}","{""answer"": ""C"", ""confidence"": 5}"
glm-5,gpqa_013,B,B,0.0,0.0,1.0,"{""answer"": ""B"", ""confidence"": 5}","{""answer"": ""B"", ""confidence"": 5}"
gpt-5.4-2026-03-05,gpqa_000,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.98}","{""answer"":""C"",""confidence"":0.98}"
gpt-5.4-2026-03-05,gpqa_002,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.99}","{""answer"":""A"",""confidence"":0.99}"
gpt-5.4-2026-03-05,gpqa_007,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.65}","{""answer"":""B"",""confidence"":0.65}"
gpt-5.4-2026-03-05,gpqa_009,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.6}","{""answer"":""B"",""confidence"":0.6}"
gpt-5.4-2026-03-05,gpqa_010,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.72}","{""answer"":""C"",""confidence"":0.72}"
gpt-5.4-2026-03-05,gpqa_012,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.54}","{""answer"":""A"",""confidence"":0.54}"
gpt-5.4-2026-03-05,gpqa_013,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.78}","{""answer"":""B"",""confidence"":0.78}"
gpt-5.4-2026-03-05,gpqa_018,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.57}","{""answer"":""D"",""confidence"":0.57}"
gpt-5.4-2026-03-05,gpqa_019,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.93}","{""answer"":""D"",""confidence"":0.93}"
gpt-5.4-2026-03-05,gpqa_022,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.79}","{""answer"":""B"",""confidence"":0.79}"
gpt-5.4-2026-03-05,gpqa_023,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.41}","{""answer"":""D"",""confidence"":0.41}"
gpt-5.4-2026-03-05,gpqa_025,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.66}","{""answer"":""B"",""confidence"":0.66}"
gpt-5.4-2026-03-05,gpqa_026,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.96}","{""answer"":""A"",""confidence"":0.96}"
gpt-5.4-2026-03-05,gpqa_028,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.96}","{""answer"":""B"",""confidence"":0.96}"
gpt-5.4-2026-03-05,gpqa_035,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.9}","{""answer"":""C"",""confidence"":0.9}"
gpt-5.4-2026-03-05,gpqa_040,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.98}","{""answer"":""A"",""confidence"":0.98}"
gpt-5.4-2026-03-05,gpqa_042,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.58}","{""answer"":""A"",""confidence"":0.58}"
gpt-5.4-2026-03-05,gpqa_046,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.99}","{""answer"":""A"",""confidence"":0.99}"
gpt-5.4-2026-03-05,gpqa_049,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.83}","{""answer"":""C"",""confidence"":0.83}"
gpt-5.4-2026-03-05,gpqa_052,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.65}","{""answer"":""B"",""confidence"":0.65}"
gpt-5.4-2026-03-05,gpqa_053,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.88}","{""answer"":""C"",""confidence"":0.88}"
gpt-5.4-2026-03-05,gpqa_054,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.98}","{""answer"":""A"",""confidence"":0.98}"
gpt-5.4-2026-03-05,gpqa_055,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.75}","{""answer"":""B"",""confidence"":0.75}"
gpt-5.4-2026-03-05,gpqa_057,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.94}","{""answer"":""C"",""confidence"":0.94}"
gpt-5.4-2026-03-05,gpqa_059,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.87}","{""answer"":""A"",""confidence"":0.87}"
gpt-5.4-2026-03-05,gpqa_061,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.95}","{""answer"":""A"",""confidence"":0.95}"
gpt-5.4-2026-03-05,gpqa_064,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.52}","{""answer"":""C"",""confidence"":0.52}"
gpt-5.4-2026-03-05,gpqa_065,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.97}","{""answer"":""D"",""confidence"":0.97}"
gpt-5.4-2026-03-05,gpqa_069,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.33}","{""answer"":""D"",""confidence"":0.33}"
gpt-5.4-2026-03-05,gpqa_073,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.89}","{""answer"":""C"",""confidence"":0.89}"
gpt-5.4-2026-03-05,gpqa_074,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.99}","{""answer"":""A"",""confidence"":0.99}"
gpt-5.4-2026-03-05,gpqa_075,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.87}","{""answer"":""A"",""confidence"":0.87}"
gpt-5.4-2026-03-05,gpqa_076,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.43}","{""answer"":""D"",""confidence"":0.43}"
gpt-5.4-2026-03-05,gpqa_078,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.76}","{""answer"":""D"",""confidence"":0.76}"
gpt-5.4-2026-03-05,gpqa_080,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.42}","{""answer"":""C"",""confidence"":0.42}"
gpt-5.4-2026-03-05,gpqa_082,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.96}","{""answer"":""B"",""confidence"":0.96}"
gpt-5.4-2026-03-05,gpqa_083,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.84}","{""answer"":""B"",""confidence"":0.84}"
gpt-5.4-2026-03-05,gpqa_084,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.82}","{""answer"":""B"",""confidence"":0.82}"
gpt-5.4-2026-03-05,gpqa_087,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.97}","{""answer"":""B"",""confidence"":0.97}"
gpt-5.4-2026-03-05,gpqa_088,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.34}","{""answer"":""C"",""confidence"":0.34}"
gpt-5.4-2026-03-05,gpqa_090,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.56}","{""answer"":""A"",""confidence"":0.56}"
gpt-5.4-2026-03-05,gpqa_094,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.4}","{""answer"":""D"",""confidence"":0.4}"
gpt-5.4-2026-03-05,gpqa_097,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.59}","{""answer"":""B"",""confidence"":0.59}"
gpt-5.4-2026-03-05,gpqa_098,C,C,0.0,0.0,1.0,"{""answer"":""C"",""confidence"":0.67}","{""answer"":""C"",""confidence"":0.67}"
gpt-5.4-2026-03-05,gpqa_099,B,B,0.0,0.0,1.0,"{""answer"":""B"",""confidence"":0.89}","{""answer"":""B"",""confidence"":0.89}"
gpt-5.4-2026-03-05,gpqa_100,A,A,0.0,0.0,1.0,"{""answer"":""A"",""confidence"":0.88}","{""answer"":""A"",""confidence"":0.88}"
gpt-5.4-2026-03-05,gpqa_101,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.53}","{""answer"":""D"",""confidence"":0.53}"
gpt-5.4-2026-03-05,gpqa_102,D,D,0.0,0.0,1.0,"{""answer"":""D"",""confidence"":0.78}","{""answer"":""D"",""confidence"":0.78}"
